,Date,Name,Text,Hashtags
614,2020-06-22 15:02:08+00:00,realDailyWire,"Fact Checkers: ‘Black Lives Matter’ Not Recognized IRS Charity, Raises Funds Through ‘Fiscal Sponsor’ http://dlvr.it/RZ7SND",
615,2020-06-22 14:03:03+00:00,realDailyWire,WATCH: ‘Black Lives Matter’ Founder: ‘Goal’ Is To Remove Trump; Reveals ‘Marxist’ Ideology http://dlvr.it/RZ7F1P,
616,2020-06-21 11:02:32+00:00,realDailyWire,"Muhammad Ali’s Son: My Dad Wouldn’t Have Supported ‘Racist’ Black Lives Matter, Would’ve Supported Trump http://dlvr.it/RZ3lSL",
617,2020-06-21 00:49:32+00:00,realDailyWire,"Muhammad Ali’s Son: My Dad Wouldn’t Have Supported ‘Racist’ Black Lives Matter, Would’ve Supported Trump http://dlvr.it/RZ2qGF",
618,2020-06-19 08:01:04+00:00,realDailyWire,Cornell Students Now Boycotting Course Taught By Law Professor Critical Of Black Lives Matter Tactics http://dlvr.it/RYxPng,
619,2020-06-18 14:52:33+00:00,realDailyWire,Cornell Students Now Boycotting Course Taught By Law Professor Critical Of Black Lives Matter Tactics http://dlvr.it/RYtzfT,
620,2020-06-18 06:01:06+00:00,realDailyWire,OOPS: Millions Mistakenly Raised For Black Lives Matter Charity That Connects Cops To Communities http://dlvr.it/RYsPQh,
621,2020-06-17 14:33:32+00:00,realDailyWire,OOPS: Millions Mistakenly Raised For Black Lives Matter Charity That Connects Cops To Communities http://dlvr.it/RYq7FB,
622,2020-06-17 08:00:33+00:00,realDailyWire,"Progressive Mayor Who Supported Black Lives Matter Gets Home Vandalized During Riots, Calls It ‘Domestic Terrorism’ http://dlvr.it/RYnsyd",
623,2020-06-17 07:30:33+00:00,realDailyWire,"LETTER: Boy Scouts Introduce Black Lives Matter Inspired ‘Diversity And Inclusion’ Badge, Will Be Required To Become Eagle Scout http://dlvr.it/RYnnwX",
624,2020-06-16 18:32:07+00:00,realDailyWire,"LETTER: Boy Scouts Introduce Black Lives Matter Inspired ‘Diversity And Inclusion’ Badge, Will Be Required To Become Eagle Scout http://dlvr.it/RYm5SM",
625,2020-06-16 14:59:34+00:00,realDailyWire,"Progressive Mayor Who Supported Black Lives Matter Gets Home Vandalized During Riots, Calls It ‘Domestic Terrorism’ http://dlvr.it/RYlMjR",
626,2020-06-15 18:11:03+00:00,realDailyWire,Deer Injures 3 Protesters During Black Lives Matter March In New Jersey http://dlvr.it/RYhFjJ,
627,2020-06-15 11:01:06+00:00,realDailyWire,"Biden Under Fire From Black Lives Matter For Possible Veep Pick, Ex-Cop Val Demings http://dlvr.it/RYfsJl",
628,2020-06-14 15:27:32+00:00,realDailyWire,"Biden Under Fire From Black Lives Matter For Possible Veep Pick, Ex-Cop Val Demings http://dlvr.it/RYcVnF",
629,2020-06-13 21:02:32+00:00,realDailyWire,"L.A. Mayor Appears To Walk Back Endorsement Of DA Facing Heat From Black Lives Matter, Protestors http://dlvr.it/RYZgPK",
630,2020-06-13 18:29:03+00:00,realDailyWire,"WATCH: Filmmaker Tells Black Lives Matter Protests Statistics About Police Shootings, Gets Told To ‘F—k off’ http://dlvr.it/RYZPVK",
631,2020-06-13 00:55:06+00:00,realDailyWire,"Starbucks Flips Stance On Black Lives Matter Apparel At Work, Previews New T-Shirts http://dlvr.it/RYXQ9p",
632,2020-06-13 00:08:06+00:00,realDailyWire,Anonymous Letter From Purported UC Berkeley Professor Harshly Challenges ‘Black Lives Matter Narrative’ http://dlvr.it/RYXLPB,
633,2020-06-12 16:14:06+00:00,realDailyWire,Cornell Mob Comes For Law Professor Who Criticized Black Lives Matter Movement http://dlvr.it/RYWB35,
634,2020-06-11 20:06:34+00:00,realDailyWire,Southern Baptist President Asks Members To Say ‘Black Lives Matter’ http://dlvr.it/RYSCsm,
635,2020-06-11 14:57:08+00:00,realDailyWire,WATCH: Young Woman Reads ‘Real Facts’ On Police Killings At Black Lives Matter Protest http://dlvr.it/RYRFqJ,
636,2020-06-11 13:58:06+00:00,realDailyWire,Influencers Wear Blackface To ‘Support’ Black Lives Matter http://dlvr.it/RYR3dP,
637,2020-06-09 23:02:06+00:00,realDailyWire,"WALSH: If Black Lives Matter, Defund Planned Parenthood, Not The Police http://dlvr.it/RYK94y",
638,2020-06-09 19:21:04+00:00,realDailyWire," If Black Lives Matter, Defund Planned Parenthood | The Matt Walsh Show Ep. 500 ",
639,2020-06-09 18:47:07+00:00,realDailyWire,Prominent Black Trump Supporter Proposes ‘New’ Movement: ALL Black Lives Matter; Takes Swing At Kaepernick http://dlvr.it/RYJYhK,
640,2020-06-08 15:55:06+00:00,realDailyWire,"Mitt Romney Marches With Black Lives Matter Protesters; Dems Praise, Trump Mocks http://dlvr.it/RYDDQq",
641,2020-06-08 06:01:04+00:00,realDailyWire,Protesters Add ‘Defund The Police’ To ‘Black Lives Matter’ Painted Near White House http://dlvr.it/RYBXMW,
642,2020-06-07 15:38:32+00:00,realDailyWire,Protesters Add ‘Defund The Police’ To ‘Black Lives Matter’ Painted Near White House http://dlvr.it/RY8zPM,
643,2020-06-06 10:35:32+00:00,realDailyWire,"NFL’s Goodell: ‘We Were Wrong For Not Listening,’ ‘Black Lives Matter’ http://dlvr.it/RY5kwm",
644,2020-06-05 22:09:06+00:00,realDailyWire,"Black Lives Matter ‘What We Believe’ Page: ‘Disrupt The Western-Prescribed Nuclear Family,’ ‘Dismantle Cisgender Privilege’ http://dlvr.it/RY4TFg",
645,2020-06-04 08:00:33+00:00,realDailyWire,LISTEN: Rapper Trina Rips ‘Animal’ Rioters; Presses Why Only Certain ‘Black Lives’ Matter http://dlvr.it/RXyDCH,
646,2020-06-03 17:06:07+00:00,realDailyWire,LISTEN: Rapper Trina Rips ‘Animal’ Rioters; Presses Why Only Certain ‘Black Lives’ Matter http://dlvr.it/RXwCk6,
647,2020-06-03 16:13:05+00:00,realDailyWire, Black Lives Matter’s Lies Matter | The Michael Knowles Show Ep. 556 ,
648,2020-06-03 10:30:33+00:00,realDailyWire,WATCH: Black Woman Store Owner Rips Looters: ‘Tell Me Black Lives Matter. You Lied. You Wanted To Loot The Store’ http://dlvr.it/RXtw3l,
649,2020-06-03 05:23:33+00:00,realDailyWire,WATCH: Black Woman Store Owner Rips Looters: ‘Tell Me Black Lives Matter. You Lied. You Wanted To Loot The Store’ http://dlvr.it/RXt6VD,
650,2020-06-03 01:38:04+00:00,realDailyWire,"Black Lives Matter Issued Demands, Urged Crowd To ‘Disrupt White Capitalism’ At Weekend L.A. Rally http://dlvr.it/RXsk77",
651,2020-05-28 10:33:03+00:00,realDailyWire,"Black Lives Matter Protesters Storm Freeway In Los Angeles, Police Officer’s Rear Windshield Shattered http://dlvr.it/RXW7xF",
652,2020-05-28 03:16:03+00:00,realDailyWire,"Black Lives Matter Protesters Storm Freeway In Los Angeles, Police Officer’s Rear Windshield Shattered http://dlvr.it/RXV5Vl",
653,2020-07-31 18:10:07+00:00,CNN,"Every NBA player who restarted the league's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. https://cnn.it/33fddxm",
654,2020-07-31 11:15:09+00:00,CNN,"Every NBA player who restarted the league's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. https://cnn.it/3392wMJ",
655,2020-07-31 09:50:07+00:00,CNN,"Every NBA player who restarted the NBA's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. ",
656,2020-07-31 07:46:05+00:00,CNN,"Every NBA player who restarted the NBA's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts https://cnn.it/33bcQni",
657,2020-07-31 05:01:06+00:00,CNN,"A colorful Black Lives Matter mural was defaced this week, with vandals attempting to obscure ""Black"" with red, white and blue paint ",
658,2020-07-31 01:56:48+00:00,CNN,"A ""Black Lives Matter"" mural that was recently painted on a street surface in Tulsa's Greenwood District must be removed because it did not receive approval from the city, officials said this week ",
659,2020-07-30 04:12:17+00:00,CNN,"NBA players “made it very clear how important it was to them… to be actively participating in [the Black Lives Matter] movement.” If a player kneels during the national anthem, “we'll see what happens,” says Adam Silver. “I will say, though, I do respect peaceful protest.” ",
660,2020-07-30 02:27:59+00:00,CNN,"A Nevada sheriff told a local library system not to bother calling 911 after it expressed support for the Black Lives Matter movement. He and the library system director later had a ""candid conversation"" about the issue, they said in a joint statement. ",
661,2020-07-29 00:42:28+00:00,CNN,"A statue of Robert E. Lee has stood in Richmond, Virginia, for over a century. But tonight, a hologram of George Floyd will light up the statue, which is now covered in spray-painted phrases like ""Black Lives Matter"" and ""Stop White Supremacy."" ",
662,2020-07-27 17:30:00+00:00,CNN,"The late Rep. John Lewis' motorcade stops at Black Lives Matter Plaza, just steps from the White House. Lewis visited the mural, which was painted in June, and called it ""a powerful work of art."" https://cnn.it/39BcyaG",
663,2020-07-27 10:07:07+00:00,CNN,"The Black Lives Matter street mural outside Trump Tower in midtown Manhattan was vandalized again on Sunday, according to police. This marks at least the fourth time the mural has been vandalized since it was created on July 9. ",
664,2020-07-26 19:30:09+00:00,CNN,"The phrase ""Black Lives Matter"" is being used now as more than just a hashtag — it's a rallying cry. Here's what you need to know about the evolution of the movement, and why it matters. ",
665,2020-07-25 14:06:25+00:00,CNN,"Salon owner Kristan Martin put four Black Lives Matter signs outside of her shop, and all were stolen. “I have a son who's black, and I want him to know that his life matters. … I did not expect to see the pushback that I've seen,” she told @smerconish. “It’s shocking.”",
666,2020-07-24 18:00:14+00:00,CNN,"Nearly two months after George Floyd's death set off massive national and international protests, Black Lives Matter demonstrations are still happening in places around the US ",
667,2020-07-24 13:20:02+00:00,CNN,America's pastime is sending a loud message as it begins its condensed season: Black lives matter ,
668,2020-07-24 05:21:36+00:00,CNN,"Nearly two months after George Floyd's death set off massive national and international protests, Black Lives Matter demonstrations are still happening in places around the US https://cnn.it/39mNeVL",
669,2020-07-24 04:51:02+00:00,CNN,America's pastime is sending a loud message as it begins its condensed season: Black lives matter https://cnn.it/2OUVjas,
670,2020-07-23 20:01:07+00:00,CNN,"Nearly two months after George Floyd's death set off massive national and international protests, Black Lives Matter demonstrations are still happening in places around the US https://cnn.it/32KwkPv",
671,2020-07-23 16:40:05+00:00,CNN,"The Boston Red Sox are showing their support for the Black Lives Matter movement. The phrase ""Black Lives Matter"" — in the baseball team's font — has been placed on a massive billboard that runs alongside the Massachusetts Turnpike by Fenway Park. ",
672,2020-07-23 06:15:07+00:00,CNN,"The Boston Red Sox are showing their support for the Black Lives Matter movement. The phrase ""Black Lives Matter"" — in the baseball team's font — has been placed on a massive billboard that runs alongside the Massachusetts Turnpike by Fenway Park. https://cnn.it/2D0BtYI",
673,2020-07-19 17:00:04+00:00,CNN,"The Black Lives Matter street mural in front of Trump Tower has been vandalized three times in one week, according to the NYPD. The latest incident occurred Saturday afternoon, when two women were arrested after they were seen pouring paint on the mural. ",
674,2020-07-18 19:38:48+00:00,CNN,".@WhipClyburn says a renewed Voting Rights Act should be named for John Lewis. “If President Trump really wants to honor John Lewis, a genuine hero, a Black Lives Matter icon, and my personal friend, do it by signing the John R. Lewis Voting Rights Act of 2020,” he says. ",
675,2020-07-17 06:31:01+00:00,CNN,"A Northern California man is facing charges after allegedly pulling a gun on a person standing near a Black Lives Matter mural earlier this month, according to the Contra Costa County District Attorney's Office ",
676,2020-07-16 19:51:02+00:00,CNN,"A week after New York City painted a ""Black Lives Matter"" mural on a Manhattan street, groups associated with the pro-police movement ""Blue Lives Matter"" say they want a mural of their own near NYPD headquarters ",
677,2020-07-16 11:45:05+00:00,CNN,"A statue of a Black Lives Matter protester in England has been removed by local authorities after just one day. It was secretly installed overnight weeks after protesters tore down the statue of slave trader Edward Colston, which stood for 125 years. ",
678,2020-07-15 18:30:13+00:00,CNN,"A sculpture of a Black Lives Matter protester has replaced a slave trader statue in the UK. The work is officially titled ""A Surge of Power (Jen Reid) 2020"" and depicts a woman with her fist raised in a Black Power salute. https://cnn.it/2CAPMmH",
679,2020-07-15 09:43:06+00:00,CNN,"A sculpture of a Black Lives Matter protester has replaced a slave trader statue in the UK. The work is officially titled ""A Surge of Power (Jen Reid) 2020"" and depicts a woman with her fist raised in a Black Power salute. https://cnn.it/2OrSr4N",
680,2020-07-14 00:14:47+00:00,CNN,"The Black Lives Matter street mural outside Trump Tower was vandalized with red paint, police confirmed to CNN ",
681,2020-07-13 00:28:05+00:00,CNN,"A White man and a White woman who allegedly painted over a California community's Black Lives Matter mural are each facing a hate crime charge, the Contra Costa County District Attorney's Office says ",
682,2020-07-12 11:00:00+00:00,CNN,New York City paints a Black Lives Matter mural on the street directly outside of Trump Tower in Midtown Manhattan https://cnn.it/322KGug,
683,2020-07-12 00:28:03+00:00,CNN,"A White man and a White woman who allegedly painted over a California community's Black Lives Matter mural are each facing a hate crime charge, the Contra Costa County District Attorney's Office says https://cnn.it/3eg8Zal",
684,2020-07-11 19:33:01+00:00,CNN,"The players of the WNBA's Atlanta Dream jointly signed a statement supporting the Black Lives Matter movement, which they assert is a ""statement of humanity."" Team co-owner Sen. Kelly Loeffler objected to the WNBA's plans to honor the movement ",
686,2020-07-11 01:02:05+00:00,CNN,Ford is facing pressure to stop making police cars because of a series of high-profile killings of Black Americans by police. CEO Jim Hackett says the automaker can support the Black Lives Matter movement while selling the majority of America's police cars ,
687,2020-07-11 00:17:03+00:00,CNN,Streaming platform Twitch found itself in hot water for the second time in a week after it posted a video that was intended to support the Black Lives Matter movement but featured an overwhelming number of White creators ,
